#SUBMITTED ID	FBID_KEY	AFFECTED_GENES	INSERTED_ELEMENT	LOCATION_STRAND	NAME	STOCKS	SYMBOL
FBti0153238	FBti0153238	CG15312	Mi{MIC}	1	-	51260 y[1] w[*] Mi{MIC}CG15312[MI09176]	Mi{MIC}CG15312[MI09176]
FBti0153240	FBti0153240	Cpr50Cb	Mi{MIC}	-1	-	51143 y[1] w[*]; Mi{MIC}Cpr50Cb[MI09186]/SM6a	Mi{MIC}Cpr50Cb[MI09186]
FBti0153242	FBti0153242	CG8740	Mi{MIC}	-1	-	51144 y[1] w[*]; Mi{MIC}CG8740[MI09195]	Mi{MIC}CG8740[MI09195]
FBti0153243	FBti0153243	-	Mi{MIC}	-1	-	51145 y[1] w[*]; Mi{MIC}MI09199	Mi{MIC}MI09199
FBti0153244	FBti0153244	-	Mi{MIC}	1	-	51146 y[1] w[*]; Mi{MIC}MI09201	Mi{MIC}MI09201
FBti0153245	FBti0153245	Ntl	Mi{MIC}	-1	-	51147 y[1] w[*]; Mi{MIC}Ntl[MI09203]	Mi{MIC}Ntl[MI09203]
FBti0153246	FBti0153246	CG32432	Mi{MIC}	1	-	51262 y[1] w[*]; Mi{MIC}CG32432[MI09218]	Mi{MIC}CG32432[MI09218]
FBti0153248	FBti0153248	-	Mi{MIC}	1	-	51264 y[1] w[*]; Mi{MIC}MI09235	Mi{MIC}MI09235
FBti0153250	FBti0153250	alpha-Cat	Mi{MIC}	-1	-	51148 y[1] w[*]; Mi{MIC}α-Cat[MI09241]/TM3, Sb[1] Ser[1]	Mi{MIC}alpha-Cat[MI09241]
FBti0153251	FBti0153251	kibra	Mi{MIC}	-1	-	51266 y[1] w[*]; Mi{MIC}kibra[MI09242]/TM3, Sb[1] Ser[1]	Mi{MIC}kibra[MI09242]
FBti0153257	FBti0153257	pelo	Mi{MIC}	-1	-	51272 y[1] w[*]; Mi{MIC}pelo[MI09263]	Mi{MIC}pelo[MI09263]
FBti0153261	FBti0153261	CG34056	Mi{MIC}	-1	-	51275 y[1] w[*]; Mi{MIC}CG34056[MI09305]	Mi{MIC}CG34056[MI09305]
FBti0153262	FBti0153262	CG6432	Mi{MIC}	1	-	51276 y[1] w[*]; Mi{MIC}CG6432[MI09319]/TM3, Sb[1] Ser[1]	Mi{MIC}CG6432[MI09319]
FBti0153263	FBti0153263	-	Mi{MIC}	-1	-	51277 y[1] w[*]; Mi{MIC}MI09332	Mi{MIC}MI09332
FBti0153264	FBti0153264	CG42339	Mi{MIC}	1	-	51278 y[1] w[*] Mi{MIC}CG42339[MI09347]	Mi{MIC}CG42339[MI09347]
FBti0154446	FBti0154446	-	Mi{MIC}	-1	-	52204 y[1] w[*]; Mi{MIC}MI01046	Mi{MIC}MI01046
FBti0154447	FBti0154447	-	Mi{MIC}	-1	-	52018 y[1] w[*]; Mi{MIC}MI01585	Mi{MIC}MI01585
FBti0154448	FBti0154448	-	Mi{MIC}	-1	-	52019 y[1] w[*]; Mi{MIC}MI01588	Mi{MIC}MI01588
FBti0154452	FBti0154452	-	Mi{MIC}	-1	-	52023 y[1] w[*]; Mi{MIC}MI01949	Mi{MIC}MI01949
FBti0154453	FBti0154453	-	Mi{MIC}	-1	-	52024 y[1] w[*]; Mi{MIC}MI01952	Mi{MIC}MI01952
FBti0154454	FBti0154454	Dop2R	Mi{MIC}	1	-	52025 y[1] w[*] Mi{MIC}Dop2R[MI01972]	Mi{MIC}Dop2R[MI01972]
FBti0154455	FBti0154455	-	Mi{MIC}	-1	-	52026 y[1] w[*]; Mi{MIC}MI02051	Mi{MIC}MI02051
FBti0154456	FBti0154456	CadN	Mi{MIC}	1	-	52027 y[1] w[*]; Mi{MIC}CadN[MI02080]	Mi{MIC}CadN[MI02080]
FBti0154457	FBti0154457	stan	Mi{MIC}	-1	-	52028 y[1] w[*]; Mi{MIC}stan[MI02173]	Mi{MIC}stan[MI02173]
FBti0154460	FBti0154460	lncRNA:let7C	Mi{MIC}	1	-	52031 y[1] w[*]; Mi{MIC}lncRNA:let7C[MI03629]	Mi{MIC}lncRNA:let7C[MI03629]
FBti0154461	FBti0154461	vri	Mi{MIC}	1	-	52032 y[1] w[*]; Mi{MIC}vri[MI03910]	Mi{MIC}vri[MI03910]
FBti0154466	FBti0154466	Rgk1	Mi{MIC}	1	-	52036 y[1] w[*]; Mi{MIC}Rgk1[MI05539]/SM6a	Mi{MIC}Rgk1[MI05539]
FBti0154468	FBti0154468	-	Mi{MIC}	-1	-	52038 y[1] w[*]; Mi{MIC}MI06092	Mi{MIC}MI06092
FBti0154469	FBti0154469	-	Mi{MIC}	-1	-	52039 y[1] w[*]; Mi{MIC}MI06101	Mi{MIC}MI06101
FBti0154471	FBti0154471	-	Mi{MIC}	-1	-	52041 y[1] w[*]; Mi{MIC}MI06206	Mi{MIC}MI06206
FBti0154474	FBti0154474	mtd	Mi{MIC}	-1	-	52043 y[1] w[*]; Mi{MIC}mtd[MI06864]	Mi{MIC}mtd[MI06864]
FBti0154475	FBti0154475	Corin	Mi{MIC}	1	-	52044 y[1] w[*]; Mi{MIC}Corin[MI06958]	Mi{MIC}Corin[MI06958]
FBti0154476	FBti0154476	psq	Mi{MIC}	-1	-	52045 y[1] w[*]; Mi{MIC}psq[MI07585]	Mi{MIC}psq[MI07585]
FBti0154478	FBti0154478	Pdfr	Mi{MIC}	-1	-	52047 y[1] Mi{MIC}Pdfr[MI07832] w[*]	Mi{MIC}Pdfr[MI07832]
FBti0154480	FBti0154480	side	Mi{MIC}	1	-	52050 y[1] w[*]; Mi{MIC}side[MI08528]	Mi{MIC}side[MI08528]
FBti0154481	FBti0154481	Ntf-2	Mi{MIC}	-1	-	52052 y[1] w[*] Mi{MIC}Ntf-2[MI08610]	Mi{MIC}Ntf-2[MI08610]
FBti0154482	FBti0154482	-	Mi{MIC}	-1	-	52053 y[1] w[*]; Mi{MIC}MI08652	Mi{MIC}MI08652
FBti0154484	FBti0154484	SP1173	Mi{MIC}	1	-	52054 y[1] w[*]; Mi{MIC}SP1173[MI08775]	Mi{MIC}SP1173[MI08775]
FBti0154488	FBti0154488	CG18586	Mi{MIC}	1	-	52058 y[1] w[*]; Mi{MIC}CG18586[MI08979]	Mi{MIC}CG18586[MI08979]
FBti0154489	FBti0154489	-	Mi{MIC}	-1	-	52059 y[1] w[*]; Mi{MIC}MI08985	Mi{MIC}MI08985
FBti0154491	FBti0154491	snu	Mi{MIC}	-1	-	52060 y[1] w[*]; Mi{MIC}snu[MI09028]	Mi{MIC}snu[MI09028]
FBti0154494	FBti0154494	CG30460	Mi{MIC}	-1	-	52063 y[1] w[*]; Mi{MIC}CG30460[MI09042]	Mi{MIC}CG30460[MI09042]
FBti0154495	FBti0154495	CG15096	Mi{MIC}	1	-	52064 y[1] w[*]; Mi{MIC}CG15096[MI09047]	Mi{MIC}CG15096[MI09047]
FBti0154497	FBti0154497	-	Mi{MIC}	1	-	52066 y[1] w[*]; Mi{MIC}MI09081	Mi{MIC}MI09081
FBti0154498	FBti0154498	sav	Mi{MIC}	1	-	52067 y[1] w[*]; Mi{MIC}sav[MI09089]	Mi{MIC}sav[MI09089]
FBti0154500	FBti0154500	snama	Mi{MIC}	-1	-	52069 y[1] w[*]; Mi{MIC}snama[MI09114]/SM6a	Mi{MIC}snama[MI09114]
FBti0154501	FBti0154501	SNF4Agamma	Mi{MIC}	1	-	52070 y[1] w[*]; Mi{MIC}SNF4Aγ[MI09115]	Mi{MIC}SNF4Agamma[MI09115]
FBti0154502	FBti0154502	-	Mi{MIC}	-1	-	52071 y[1] w[*]; Mi{MIC}MI09141	Mi{MIC}MI09141
FBti0154506	FBti0154506	RhoGAP71E	Mi{MIC}	1	-	52075 y[1] w[*]; Mi{MIC}RhoGAP71E[MI09170]	Mi{MIC}RhoGAP71E[MI09170]
FBti0154509	FBti0154509	CG5023	Mi{MIC}	1	-	52077 y[1] w[*]; Mi{MIC}CG5023[MI09174]	Mi{MIC}CG5023[MI09174]
FBti0154510	FBti0154510	CG11905	Mi{MIC}	-1	-	52078 y[1] w[*]; Mi{MIC}CG11905[MI09181]	Mi{MIC}CG11905[MI09181]
FBti0154511	FBti0154511	CG17270	Mi{MIC}	-1	-	52079 y[1] w[*]; Mi{MIC}CG17270[MI09182]	Mi{MIC}CG17270[MI09182]
FBti0154512	FBti0154512	CG42823	Mi{MIC}	1	-	52080 y[1] w[*]; Mi{MIC}CG42823[MI09198]/TM3, Sb[1] Ser[1]	Mi{MIC}CG42823[MI09198]
FBti0154514	FBti0154514	CG31221	Mi{MIC}	-1	-	52082 y[1] w[*]; Mi{MIC}CG31221[MI09208]	Mi{MIC}CG31221[MI09208]
FBti0154515	FBti0154515	dsf	Mi{MIC}	1	-	52083 y[1] w[*]; Mi{MIC}dsf[MI09213]	Mi{MIC}dsf[MI09213]
FBti0154516	FBti0154516	CG30419	Mi{MIC}	1	-	52084 y[1] w[*]; Mi{MIC}CG30419[MI09215]	Mi{MIC}CG30419[MI09215]
FBti0154517	FBti0154517	-	Mi{MIC}	-1	-	52085 y[1] w[*]; Mi{MIC}MI09224	Mi{MIC}MI09224
FBti0154518	FBti0154518	kuz	Mi{MIC}	1	-	52086 y[1] w[*]; Mi{MIC}kuz[MI09225]/SM6a	Mi{MIC}kuz[MI09225]
FBti0154519	FBti0154519	fred	Mi{MIC}	-1	-	52087 y[1] w[*]; Mi{MIC}fred[MI09255]	Mi{MIC}fred[MI09255]
FBti0154520	FBti0154520	-	Mi{MIC}	-1	-	52088 y[1] w[*]; Mi{MIC}MI09264	Mi{MIC}MI09264
FBti0154521	FBti0154521	CG34370	Mi{MIC}	-1	-	52089 y[1] w[*]; Mi{MIC}CG34370[MI09268]/SM6a	Mi{MIC}CG34370[MI09268]
FBti0154523	FBti0154523	mtd	Mi{MIC}	-1	-	52091 y[1] w[*]; Mi{MIC}mtd[MI09282]/TM3, Sb[1] Ser[1]	Mi{MIC}mtd[MI09282]
FBti0154524	FBti0154524	CG34176	Mi{MIC}	1	-	52092 y[1] w[*]; Mi{MIC}CG34176[MI09301]/CyO	Mi{MIC}CG34176[MI09301]
FBti0154526	FBti0154526	CG14258	Mi{MIC}	1	-	52094 y[1] w[*]; Mi{MIC}CG14258[MI09314]	Mi{MIC}CG14258[MI09314]
FBti0154527	FBti0154527	CG9304	Mi{MIC}	1	-	52095 y[1] w[*]; Mi{MIC}CG9304[MI09328]	Mi{MIC}CG9304[MI09328]
FBti0154528	FBti0154528	rau	Mi{MIC}	-1	-	52096 y[1] w[*]; Mi{MIC}rau[MI09329]	Mi{MIC}rau[MI09329]
FBti0154530	FBti0154530	-	Mi{MIC}	1	-	52098 y[1] w[*]; Mi{MIC}MI09337	Mi{MIC}MI09337
FBti0154531	FBti0154531	CROT	Mi{MIC}	1	-	52099 y[1] w[*]; Mi{MIC}CROT[MI09343]	Mi{MIC}CROT[MI09343]
FBti0154533	FBti0154533	CG16904	Mi{MIC}	-1	-	52101 y[1] w[*]; Mi{MIC}CG16904[MI09348]	Mi{MIC}CG16904[MI09348]
FBti0154537	FBti0154537	-	Mi{MIC}	-1	-	52105 y[1] w[*]; Mi{MIC}MI09357	Mi{MIC}MI09357
FBti0154538	FBti0154538	-	Mi{MIC}	1	-	52106 y[1] w[*]; Mi{MIC}MI09360	Mi{MIC}MI09360
FBti0154539	FBti0154539	-	Mi{MIC}	-1	-	52107 y[1] w[*]; Mi{MIC}MI09361	Mi{MIC}MI09361
FBti0154541	FBti0154541	Osi12	Mi{MIC}	-1	-	52109 y[1] w[*]; Mi{MIC}Osi12[MI09365]	Mi{MIC}Osi12[MI09365]
FBti0154877	FBti0154877	kug	Mi{MIC}	1	-	52113 y[1] w[*]; Mi{MIC}kug[MI05194]	Mi{MIC}kug[MI05194]
FBti0154878	FBti0154878	dysc	Mi{MIC}	-1	-	52114 y[1] w[*]; Mi{MIC}dysc[MI05455]	Mi{MIC}dysc[MI05455]
FBti0154879	FBti0154879	CG7120	Mi{MIC}	-1	-	52115 y[1] w[*]; Mi{MIC}CG7120[MI05570]	Mi{MIC}CG7120[MI05570]
FBti0154880	FBti0154880	-	Mi{MIC}	-1	-	52116 y[1] w[*]; Mi{MIC}MI06027	Mi{MIC}MI06027
FBti0154882	FBti0154882	-	Mi{MIC}	1	-	52118 y[1] w[*]; Mi{MIC}MI06192	Mi{MIC}MI06192
FBti0154883	FBti0154883	rdgA	Mi{MIC}	1	-	52119 y[1] w[*] Mi{MIC}rdgA[MI07776]	Mi{MIC}rdgA[MI07776]
FBti0154885	FBti0154885	Tob	Mi{MIC}	1	-	52121 y[1] w[*] Mi{MIC}Tob[MI07835]	Mi{MIC}Tob[MI07835]
FBti0154886	FBti0154886	CG13148	Mi{MIC}	-1	-	52122 y[1] w[*]; Mi{MIC}CG13148[MI07910]	Mi{MIC}CG13148[MI07910]
FBti0154889	FBti0154889	-	Mi{MIC}	1	-	52125 y[1] w[*]; Mi{MIC}MI08297	Mi{MIC}MI08297
FBti0154891	FBti0154891	Tusp	Mi{MIC}	1	-	52127 y[1] w[*]; Mi{MIC}Tusp[MI08349]	Mi{MIC}Tusp[MI08349]
FBti0154892	FBti0154892	-	Mi{MIC}	-1	-	52128 y[1] w[*]; Mi{MIC}MI08427/TM3, Sb[1] Ser[1]	Mi{MIC}MI08427
FBti0154893	FBti0154893	-	Mi{MIC}	1	-	52129 y[1] w[*]; Mi{MIC}MI08441/TM3, Sb[1] Ser[1]	Mi{MIC}MI08441
FBti0154894	FBti0154894	-	Mi{MIC}	1	-	52130 y[1] w[*]; Mi{MIC}MI08459	Mi{MIC}MI08459
FBti0154895	FBti0154895	-	Mi{MIC}	-1	-	52131 y[1] w[*]; Mi{MIC}MI08502	Mi{MIC}MI08502
FBti0154896	FBti0154896	-	Mi{MIC}	-1	-	52132 y[1] w[*]; Mi{MIC}MI08566	Mi{MIC}MI08566
FBti0154897	FBti0154897	NPFR	Mi{MIC}	1	-	52133 y[1] w[*]; Mi{MIC}NPFR[MI08636]	Mi{MIC}NPFR[MI08636]
FBti0154899	FBti0154899	CG6959	Mi{MIC}	-1	-	52134 y[1] w[*]; Mi{MIC}CG6959[MI08815]	Mi{MIC}CG6959[MI08815]
FBti0154903	FBti0154903	FoxP	Mi{MIC}	-1	-	52138 y[1] w[*]; Mi{MIC}FoxP[MI09133]/TM3 Sb[1] Ser[1]	Mi{MIC}FoxP[MI09133]
FBti0154905	FBti0154905	CG7702	Mi{MIC}	-1	-	52140 y[1] w[*]; Mi{MIC}CG7702[MI09184]	Mi{MIC}CG7702[MI09184]
FBti0154906	FBti0154906	Exn	Mi{MIC}	-1	-	52141 y[1] w[*]; Mi{MIC}Exn[MI09202]	Mi{MIC}Exn[MI09202]
FBti0154907	FBti0154907	-	Mi{MIC}	1	-	52142 y[1] w[*]; Mi{MIC}MI09209	Mi{MIC}MI09209
FBti0154908	FBti0154908	-	Mi{MIC}	1	-	52143 y[1] w[*] Mi{MIC}MI09274	Mi{MIC}MI09274
FBti0154909	FBti0154909	pros	Mi{MIC}	1	-	52144 y[1] w[*]; Mi{MIC}pros[MI09288]/TM3, Sb[1] Ser[1]	Mi{MIC}pros[MI09288]
FBti0154910	FBti0154910	CG10211	Mi{MIC}	1	-	52145 y[1] w[*]; Mi{MIC}CG10211[MI09289]/SM6a	Mi{MIC}CG10211[MI09289]
FBti0154918	FBti0154918	sick	Mi{MIC}	1	-	52152 y[1] w[*]; Mi{MIC}sick[MI09335]	Mi{MIC}sick[MI09335]
FBti0154920	FBti0154920	-	Mi{MIC}	-1	-	52154 y[1] w[*]; Mi{MIC}MI09370	Mi{MIC}MI09370
FBti0154924	FBti0154924	inaE	Mi{MIC}	-1	-	52158 y[1] w[*] Mi{MIC}inaE[MI09410]	Mi{MIC}inaE[MI09410]
FBti0154926	FBti0154926	CG14535	Mi{MIC}	-1	-	52160 y[1] w[*]; Mi{MIC}CG14535[MI09423]	Mi{MIC}CG14535[MI09423]
FBti0154928	FBti0154928	-	Mi{MIC}	1	-	52162 y[1] w[*]; Mi{MIC}MI09432/SM6a	Mi{MIC}MI09432
FBti0154931	FBti0154931	kay	Mi{MIC}	1	-	52165 y[1] w[*]; Mi{MIC}kay[MI09456]/TM3, Sb[1] Ser[1]	Mi{MIC}kay[MI09456]
FBti0154933	FBti0154933	-	Mi{MIC}	1	-	52167 y[1] w[*]; Mi{MIC}MI09477/SM6a	Mi{MIC}MI09477
FBti0154935	FBti0154935	-	Mi{MIC}	1	-	52169 y[1] w[*]; Mi{MIC}MI09497	Mi{MIC}MI09497
FBti0154936	FBti0154936	CG5535	Mi{MIC}	-1	-	52170 y[1] w[*]; Mi{MIC}CG5535[MI09498]	Mi{MIC}CG5535[MI09498]
FBti0154940	FBti0154940	cno	Mi{MIC}	-1	-	52174 y[1] w[*]; Mi{MIC}cno[MI09561]/TM3, Sb[1] Ser[1]	Mi{MIC}cno[MI09561]
FBti0154941	FBti0154941	CG10512	Mi{MIC}	1	-	52175 y[1] w[*]; Mi{MIC}CG10512[MI09563]	Mi{MIC}CG10512[MI09563]
FBti0154942	FBti0154942	PH4alphaPV	Mi{MIC}	-1	-	52176 y[1] w[*]; Mi{MIC}PH4αPV[MI09573]	Mi{MIC}PH4alphaPV[MI09573]
FBti0154943	FBti0154943	CG3764	Mi{MIC}	-1	-	52177 y[1] w[*]; Mi{MIC}CG3764[MI09576]/TM3, Sb[1] Ser[1]	Mi{MIC}CG3764[MI09576]
FBti0154944	FBti0154944	-	Mi{MIC}	-1	-	52178 y[1] w[*] Mi{MIC}MI09587	Mi{MIC}MI09587
FBti0154945	FBti0154945	-	Mi{MIC}	1	-	52179 y[1] w[*] Mi{MIC}MI09588	Mi{MIC}MI09588
FBti0154947	FBti0154947	CG32425	Mi{MIC}	1	-	52181 y[1] w[*]; Mi{MIC}CG32425[MI09599]	Mi{MIC}CG32425[MI09599]
FBti0154949	FBti0154949	-	Mi{MIC}	1	-	52183 y[1] w[*] Mi{MIC}MI09601	Mi{MIC}MI09601
FBti0154950	FBti0154950	Gyc88E	Mi{MIC}	-1	-	52184 y[1] w[*]; Mi{MIC}Gyc88E[MI09619]/TM3, Sb[1] Ser[1]	Mi{MIC}Gyc88E[MI09619]
FBti0154953	FBti0154953	-	Mi{MIC}	-1	-	52187 y[1] w[*] Mi{MIC}MI09622	Mi{MIC}MI09622
FBti0154954	FBti0154954	CG5151	Mi{MIC}	-1	-	52188 y[1] w[*]; Mi{MIC}CG5151[MI09632]/TM3, Sb[1] Ser[1]	Mi{MIC}CG5151[MI09632]
FBti0154955	FBti0154955	dpr14	Mi{MIC}	1	-	52189 y[1] w[*] Mi{MIC}dpr14[MI09636]	Mi{MIC}dpr14[MI09636]
FBti0154958	FBti0154958	-	Mi{MIC}	-1	-	52192 y[1] w[*] Mi{MIC}MI09661	Mi{MIC}MI09661
FBti0154959	FBti0154959	-	Mi{MIC}	1	-	52193 y[1] w[*]; Mi{MIC}MI09679	Mi{MIC}MI09679
FBti0154960	FBti0154960	lama	Mi{MIC}	1	-	52194 y[1] w[*]; Mi{MIC}lama[MI09699]	Mi{MIC}lama[MI09699]
FBti0154962	FBti0154962	IRSp53	Mi{MIC}	1	-	52196 y[1] w[*]; Mi{MIC}IRSp53[MI09703]	Mi{MIC}IRSp53[MI09703]
FBti0154964	FBti0154964	Jupiter	Mi{MIC}	-1	-	52198 y[1] w[*]; Mi{MIC}Jupiter[MI09707]/TM3, Sb[1] Ser[1]	Mi{MIC}Jupiter[MI09707]
FBti0154966	FBti0154966	asp	Mi{MIC}	1	-	52200 y[1] w[*]; Mi{MIC}asp[MI09721]/TM3, Sb[1] Ser[1]	Mi{MIC}asp[MI09721]
FBti0154967	FBti0154967	-	Mi{MIC}	1	-	52201 y[1] w[*]; Mi{MIC}MI09731	Mi{MIC}MI09731
FBti0154969	FBti0154969	CG10011	Mi{MIC}	1	-	52203 y[1] w[*]; Mi{MIC}CG10011[MI09742]	Mi{MIC}CG10011[MI09742]
FBti0156520	FBti0156520	heph	Mi{MIC}	1	-	53049 y[1] w[*]; Mi{MIC}heph[MI01119]	Mi{MIC}heph[MI01119]
FBti0156523	FBti0156523	Trpm	Mi{MIC}	-1	-	53052 y[1] w[*]; Mi{MIC}Trpm[MI01882]	Mi{MIC}Trpm[MI01882]
FBti0156524	FBti0156524	-	Mi{MIC}	1	-	53053 y[1] w[*]; Mi{MIC}MI03596	Mi{MIC}MI03596
FBti0156525	FBti0156525	-	Mi{MIC}	1	-	53054 y[1] w[*]; Mi{MIC}MI03762	Mi{MIC}MI03762
FBti0156526	FBti0156526	Nep5	Mi{MIC}	1	-	53055 y[1] w[*]; Mi{MIC}Nep5[MI05617]	Mi{MIC}Nep5[MI05617]
FBti0156527	FBti0156527	-	Mi{MIC}	1	-	53056 y[1] w[*]; Mi{MIC}MI06278	Mi{MIC}MI06278
FBti0156528	FBti0156528	Fife	Mi{MIC}	1	-	53057 y[1] w[*]; Mi{MIC}Fife[MI06439]	Mi{MIC}Fife[MI06439]
FBti0156529	FBti0156529	-	Mi{MIC}	-1	-	53058 y[1] w[*]; Mi{MIC}MI06465	Mi{MIC}MI06465
FBti0156531	FBti0156531	-	Mi{MIC}	1	-	53060 y[1] w[*]; Mi{MIC}MI06518	Mi{MIC}MI06518
FBti0156532	FBti0156532	-	Mi{MIC}	1	-	53061 y[1] w[*]; Mi{MIC}MI06534	Mi{MIC}MI06534
FBti0156534	FBti0156534	Octalpha2R	Mi{MIC}	-1	-	53063 y[1] w[*]; Mi{MIC}Octα2R[MI06949]	Mi{MIC}Octalpha2R[MI06949]
FBti0156535	FBti0156535	sty	Mi{MIC}	1	-	53064 y[1] w[*]; Mi{MIC}sty[MI07014]	Mi{MIC}sty[MI07014]
FBti0156536	FBti0156536	CG14113	Mi{MIC}	1	-	53065 y[1] w[*]; Mi{MIC}CG14113[MI07044]	Mi{MIC}CG14113[MI07044]
FBti0156537	FBti0156537	-	Mi{MIC}	-1	-	-	Mi{MIC}MI07086
FBti0156543	FBti0156543	-	Mi{MIC}	1	-	53072 y[1] w[*]; Mi{MIC}MI08053	Mi{MIC}MI08053
FBti0156544	FBti0156544	futsch	Mi{MIC}	-1	-	53073 y[1] Mi{MIC}futsch[MI08112] w[*]	Mi{MIC}futsch[MI08112]
FBti0156545	FBti0156545	ome	Mi{MIC}	-1	-	53074 y[1] w[*]; Mi{MIC}ome[MI08256]	Mi{MIC}ome[MI08256]
FBti0156548	FBti0156548	-	Mi{MIC}	-1	-	53077 y[1] w[*]; Mi{MIC}MI08577	Mi{MIC}MI08577
FBti0156549	FBti0156549	-	Mi{MIC}	1	-	53078 y[1] w[*]; Mi{MIC}MI08615	Mi{MIC}MI08615
FBti0156550	FBti0156550	blot	Mi{MIC}	-1	-	53079 y[1] w[*]; Mi{MIC}blot[MI08632]	Mi{MIC}blot[MI08632]
FBti0156551	FBti0156551	-	Mi{MIC}	-1	-	53080 y[1] w[*]; Mi{MIC}MI08638	Mi{MIC}MI08638
FBti0156553	FBti0156553	tai	Mi{MIC}	1	-	53082 y[1] w[*]; Mi{MIC}tai[MI08748]	Mi{MIC}tai[MI08748]
FBti0156554	FBti0156554	-	Mi{MIC}	-1	-	53083 y[1] w[*]; Mi{MIC}MI08764	Mi{MIC}MI08764
FBti0156556	FBti0156556	CG1233	Mi{MIC}	-1	-	53085 y[1] w[*]; Mi{MIC}CG1233[MI08824]	Mi{MIC}CG1233[MI08824]
FBti0156557	FBti0156557	CG5890	Mi{MIC}	1	-	53086 y[1] w[*]; Mi{MIC}CG5890[MI08921]/TM3, Sb[1] Ser[1]	Mi{MIC}CG5890[MI08921]
FBti0156559	FBti0156559	-	Mi{MIC}	1	-	53088 y[1] w[*]; Mi{MIC}MI09060	Mi{MIC}MI09060
FBti0156560	FBti0156560	CG5728	Mi{MIC}	1	-	53089 y[1] w[*]; Mi{MIC}CG5728[MI09061]/TM3, Sb[1] Ser[1]	Mi{MIC}CG5728[MI09061]
FBti0156561	FBti0156561	mub	Mi{MIC}	1	-	53090 y[1] w[*]; Mi{MIC}mub[MI09065]	Mi{MIC}mub[MI09065]
FBti0156562	FBti0156562	-	Mi{MIC}	-1	-	53091 y[1] w[*]; Mi{MIC}MI09068	Mi{MIC}MI09068
FBti0156563	FBti0156563	-	Mi{MIC}	-1	-	53092 y[1] w[*]; Mi{MIC}MI09069	Mi{MIC}MI09069
FBti0156565	FBti0156565	how	Mi{MIC}	-1	-	53094 y[1] w[*]; Mi{MIC}how[MI09075]	Mi{MIC}how[MI09075]
FBti0156567	FBti0156567	CG5455	Mi{MIC}	-1	-	53096 y[1] w[*]; Mi{MIC}CG5455[MI09236]	Mi{MIC}CG5455[MI09236]
FBti0156568	FBti0156568	-	Mi{MIC}	1	-	53097 y[1] w[*]; Mi{MIC}MI09261	Mi{MIC}MI09261
FBti0156569	FBti0156569	Fife	Mi{MIC}	1	-	53098 y[1] w[*]; Mi{MIC}Fife[MI09376]	Mi{MIC}Fife[MI09376]
FBti0156579	FBti0156579	Dys	Mi{MIC}	-1	-	53107 y[1] w[*]; Mi{MIC}Dys[MI09443]	Mi{MIC}Dys[MI09443]
FBti0156580	FBti0156580	-	Mi{MIC}	1	-	53108 y[1] w[*]; Mi{MIC}MI09446/SM6a	Mi{MIC}MI09446
FBti0156582	FBti0156582	-	Mi{MIC}	1	-	53110 y[1] w[*]; Mi{MIC}MI09462	Mi{MIC}MI09462
FBti0156583	FBti0156583	CG7707	Mi{MIC}	1	-	53111 y[1] w[*]; Mi{MIC}CG7707[MI09463]	Mi{MIC}CG7707[MI09463]
FBti0156584	FBti0156584	-	Mi{MIC}	1	-	53112 y[1] w[*]; Mi{MIC}MI09467	Mi{MIC}MI09467
FBti0156585	FBti0156585	-	Mi{MIC}	1	-	53113 y[1] w[*]; Mi{MIC}MI09474	Mi{MIC}MI09474
FBti0156586	FBti0156586	Fer2	Mi{MIC}	-1	-	53114 y[1] w[*]; Mi{MIC}Fer2[MI09483]/TM3, Sb[1] Ser[1]	Mi{MIC}Fer2[MI09483]
FBti0156587	FBti0156587	RalGPS	Mi{MIC}	-1	-	53115 y[1] w[*]; Mi{MIC}RalGPS[MI09486]	Mi{MIC}RalGPS[MI09486]
FBti0156588	FBti0156588	CG6426	Mi{MIC}	1	-	53116 y[1] w[*]; Mi{MIC}CG6426[MI09492]	Mi{MIC}CG6426[MI09492]
FBti0156593	FBti0156593	-	Mi{MIC}	1	-	53121 y[1] w[*]; Mi{MIC}MI09518	Mi{MIC}MI09518
FBti0156595	FBti0156595	CG43366	Mi{MIC}	-1	-	53123 y[1] w[*]; Mi{MIC}CG43366[MI09521]/SM6a	Mi{MIC}CG43366[MI09521]
FBti0156597	FBti0156597	ds	Mi{MIC}	1	-	53125 y[1] w[*]; Mi{MIC}ds[MI09527]/SM6a	Mi{MIC}ds[MI09527]
FBti0156599	FBti0156599	CG13796	Mi{MIC}	-1	-	53127 y[1] w[*]; Mi{MIC}CG13796[MI09535]	Mi{MIC}CG13796[MI09535]
FBti0156600	FBti0156600	-	Mi{MIC}	-1	-	53128 y[1] w[*]; Mi{MIC}MI09536	Mi{MIC}MI09536
FBti0156601	FBti0156601	drpr	Mi{MIC}	-1	-	53129 y[1] w[*]; Mi{MIC}drpr[MI09543]	Mi{MIC}drpr[MI09543]
FBti0156602	FBti0156602	CG43333	Mi{MIC}	1	-	53130 y[1] w[*]; Mi{MIC}CG43333[MI09546]	Mi{MIC}CG43333[MI09546]
FBti0156603	FBti0156603	tweek	Mi{MIC}	1	-	53131 y[1] w[*]; Mi{MIC}tweek[MI09550]/SM6a	Mi{MIC}tweek[MI09550]
FBti0156605	FBti0156605	CG32117	Mi{MIC}	1	-	-	Mi{MIC}CG32117[MI09557]
