#SUBMITTED ID	FBID_KEY	AFFECTED_GENES	INSERTED_ELEMENT	LOCATION_STRAND	NAME	STOCKS	SYMBOL
FBti0214930	FBti0214930	CG13794	TI{CRIMIC.TG4.1}	-1	-	92261 y[1] w[*]; TI{CRIMIC.TG4.1}CG13794[CR02421-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG13794[CR02421-TG4.1]
FBti0214931	FBti0214931	CG31706	TI{CRIMIC.TG4.1}	-1	-	92262 y[1] w[*]; TI{CRIMIC.TG4.1}CG31706[CR02425-TG4.1]	TI{CRIMIC.TG4.1}CG31706[CR02425-TG4.1]
FBti0214932	FBti0214932	MED15	TI{CRIMIC.TG4.1}	1	-	92263 y[1] w[*]; TI{CRIMIC.TG4.1}MED15[CR02428-TG4.1]/SM6a	TI{CRIMIC.TG4.1}MED15[CR02428-TG4.1]
FBti0214933	FBti0214933	CG14401	TI{CRIMIC.TG4.1}	1	-	92264 y[1] w[*]; TI{CRIMIC.TG4.1}CG14401[CR02429-TG4.1]	TI{CRIMIC.TG4.1}CG14401[CR02429-TG4.1]
FBti0214934	FBti0214934	CG10764	TI{CRIMIC.TG4.1}	1	-	92265 y[1] w[*]; TI{CRIMIC.TG4.1}CG10764[CR02431-TG4.1]	TI{CRIMIC.TG4.1}CG10764[CR02431-TG4.1]
FBti0214935	FBti0214935	cnk	TI{CRIMIC.TG4.1}	-1	-	92266 y[1] w[*]; TI{CRIMIC.TG4.1}cnk[CR02432-TG4.1]/SM6a	TI{CRIMIC.TG4.1}cnk[CR02432-TG4.1]
FBti0214936	FBti0214936	RhoGAP54D	TI{CRIMIC.TG4.1}	-1	-	92267 y[1] w[*]; TI{CRIMIC.TG4.1}RhoGAP54D[CR02433-TG4.1]/SM6a	TI{CRIMIC.TG4.1}RhoGAP54D[CR02433-TG4.1]
FBti0214937	FBti0214937	CG10621	TI{CRIMIC.TG4.1}	-1	-	92268 y[1] w[*]; TI{CRIMIC.TG4.1}CG10621[CR02437-TG4.1]	TI{CRIMIC.TG4.1}CG10621[CR02437-TG4.1]
FBti0214938	FBti0214938	Gpo1	TI{CRIMIC.TG4.1}	-1	-	92269 y[1] w[*]; TI{CRIMIC.TG4.1}Gpo1[CR02439-TG4.1]/SM6a	TI{CRIMIC.TG4.1}Gpo1[CR02439-TG4.1]
FBti0214939	FBti0214939	CG42697 <newline> GEFmeso	TI{CRIMIC.TG4.1}	-1	-	92270 y[1] w[*]; TI{CRIMIC.TG4.1}CG42697[CR02442-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG42697[CR02442-TG4.1]
FBti0214940	FBti0214940	Sec71	TI{CRIMIC.TG4.1}	1	-	92271 y[1] w[*]; TI{CRIMIC.TG4.1}Sec71[CR02446-TG4.1]/SM6a	TI{CRIMIC.TG4.1}Sec71[CR02446-TG4.1]
FBti0214941	FBti0214941	CG13793	TI{CRIMIC.TG4.1}	-1	-	92272 y[1] w[*]; TI{CRIMIC.TG4.1}CG13793[CR02450-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG13793[CR02450-TG4.1]
FBti0214942	FBti0214942	CG13437	TI{CRIMIC.TG4.1}	1	-	92273 y[1] w[*]; TI{CRIMIC.TG4.1}CG13437[CR02453-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG13437[CR02453-TG4.1]
FBti0214943	FBti0214943	CG18420	TI{CRIMIC.TG4.1}	-1	-	92274 y[1] w[*]; TI{CRIMIC.TG4.1}CG18420[CR02456-TG4.1]	TI{CRIMIC.TG4.1}CG18420[CR02456-TG4.1]
FBti0214944	FBti0214944	CG8353	TI{CRIMIC.TG4.1}	1	-	92275 y[1] w[*]; TI{CRIMIC.TG4.1}CG8353[CR02462-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG8353[CR02462-TG4.1]
FBti0214945	FBti0214945	CG5421	TI{CRIMIC.TG4.1}	-1	-	92276 y[1] w[*]; TI{CRIMIC.TG4.1}CG5421[CR02467-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG5421[CR02467-TG4.1]
FBti0214946	FBti0214946	CG17760	TI{CRIMIC.TG4.1}	1	-	92277 y[1] w[*]; TI{CRIMIC.TG4.1}CG17760[CR02468-TG4.1]	TI{CRIMIC.TG4.1}CG17760[CR02468-TG4.1]
FBti0214947	FBti0214947	Ugt36A1	TI{CRIMIC.TG4.1}	1	-	92278 y[1] w[*]; TI{CRIMIC.TG4.1}Ugt36A1[CR02470-TG4.1]/SM6a	TI{CRIMIC.TG4.1}Ugt36A1[CR02470-TG4.1]
FBti0214948	FBti0214948	CG14352	TI{CRIMIC.TG4.1}	1	-	92279 y[1] w[*]; TI{CRIMIC.TG4.1}CG14352[CR02475-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG14352[CR02475-TG4.1]
FBti0214949	FBti0214949	CG16799 <newline> Lrt	TI{CRIMIC.TG4.1}	-1	-	92280 y[1] w[*]; TI{CRIMIC.TG4.1}CG16799[CR02480-TG4.1] Lrt[CR02480-TG4.1-X]	TI{CRIMIC.TG4.1}CG16799[CR02480-TG4.1]
FBti0214950	FBti0214950	Pgant3	TI{CRIMIC.TG4.1}	-1	-	92281 y[1] w[*]; TI{CRIMIC.TG4.1}Pgant3[CR02481-TG4.1]/SM6a	TI{CRIMIC.TG4.1}Pgant3[CR02481-TG4.1]
FBti0214951	FBti0214951	CG5867	TI{CRIMIC.TG4.1}	1	-	92282 y[1] w[*]; TI{CRIMIC.TG4.1}CG5867[CR02482-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG5867[CR02482-TG4.1]
FBti0214952	FBti0214952	sha	TI{CRIMIC.TG4.1}	1	-	92283 y[1] w[*]; TI{CRIMIC.TG4.1}sha[CR02484-TG4.1]/SM6a	TI{CRIMIC.TG4.1}sha[CR02484-TG4.1]
FBti0214953	FBti0214953	CG3294	TI{CRIMIC.TG4.2}	1	-	92284 y[1] w[*]; TI{CRIMIC.TG4.2}CG3294[CR02486-TG4.2]/SM6a	TI{CRIMIC.TG4.2}CG3294[CR02486-TG4.2]
FBti0214954	FBti0214954	Zir	TI{CRIMIC.TG4.2}	1	-	92285 y[1] w[*]; TI{CRIMIC.TG4.2}Zir[CR02490-TG4.2]/SM6a	TI{CRIMIC.TG4.2}Zir[CR02490-TG4.2]
FBti0214955	FBti0214955	CG9270	TI{CRIMIC.TG4.2}	-1	-	92286 y[1] w[*]; TI{CRIMIC.TG4.2}CG9270[CR02491-TG4.2]	TI{CRIMIC.TG4.2}CG9270[CR02491-TG4.2]
FBti0214956	FBti0214956	DUBAI	TI{CRIMIC.TG4.2}	-1	-	92287 y[1] w[*]; TI{CRIMIC.TG4.2}DUBAI[CR02492-TG4.2]/SM6a	TI{CRIMIC.TG4.2}DUBAI[CR02492-TG4.2]
FBti0214957	FBti0214957	Pgant1	TI{CRIMIC.TG4.2}	1	-	92288 y[1] w[*]; TI{CRIMIC.TG4.2}Pgant1[CR02493-TG4.2]/SM6a	TI{CRIMIC.TG4.2}Pgant1[CR02493-TG4.2]
FBti0214958	FBti0214958	Or42a	TI{CRIMIC.TG4.2}	-1	-	92289 y[1] w[*]; TI{CRIMIC.TG4.2}Or42a[CR02496-TG4.2]/SM6a	TI{CRIMIC.TG4.2}Or42a[CR02496-TG4.2]
FBti0214959	FBti0214959	CG15153	TI{CRIMIC.TG4.2}	-1	-	92290 y[1] w[*]; TI{CRIMIC.TG4.2}CG15153[CR02499-TG4.2]/SM6a	TI{CRIMIC.TG4.2}CG15153[CR02499-TG4.2]
FBti0214960	FBti0214960	CG18063 <newline> beat-Ib	TI{CRIMIC.TG4.2}	1	-	92291 y[1] w[*]; TI{CRIMIC.TG4.2}CG18063[CR02502-TG4.2] beat-Ib[CR02502-TG4.2-X]/SM6a	TI{CRIMIC.TG4.2}CG18063[CR02502-TG4.2]
FBti0214961	FBti0214961	CG15118	TI{CRIMIC.TG4.2}	-1	-	92292 y[1] w[*]; TI{CRIMIC.TG4.2}CG15118[CR02504-TG4.2]/SM6a	TI{CRIMIC.TG4.2}CG15118[CR02504-TG4.2]
FBti0214962	FBti0214962	CG9515	TI{CRIMIC.TG4.2}	-1	-	92293 y[1] w[*]; TI{CRIMIC.TG4.2}CG9515[CR02505-TG4.2]	TI{CRIMIC.TG4.2}CG9515[CR02505-TG4.2]
FBti0214963	FBti0214963	Hs3st-A <newline> List	TI{CRIMIC.TG4.2}	-1	-	92294 y[1] w[*]; TI{CRIMIC.TG4.2}List[CR02506-TG4.2] Hs3st-A[CR02506-TG4.2-X]/SM6a	TI{CRIMIC.TG4.2}List[CR02506-TG4.2]
FBti0214964	FBti0214964	CG7115	TI{CRIMIC.TG4.2}	1	-	92295 y[1] w[*]; TI{CRIMIC.TG4.2}CG7115[CR02510-TG4.2]/SM6a	TI{CRIMIC.TG4.2}CG7115[CR02510-TG4.2]
FBti0214965	FBti0214965	NimB1	TI{CRIMIC.TG4.2}	1	-	92296 y[1] w[*]; TI{CRIMIC.TG4.2}NimB1[CR02514-TG4.2]/SM6a	TI{CRIMIC.TG4.2}NimB1[CR02514-TG4.2]
FBti0214966	FBti0214966	Cpr47Ea	TI{CRIMIC.TG4.2}	-1	-	92297 y[1] w[*]; TI{CRIMIC.TG4.2}Cpr47Ea[CR02516-TG4.2]/SM6a	TI{CRIMIC.TG4.2}Cpr47Ea[CR02516-TG4.2]
FBti0214967	FBti0214967	CG42233 <newline> Ir100a	TI{CRIMIC.TG4.1}	-1	-	92298 y[1] w[*]; TI{CRIMIC.TG4.1}CG42233[CR02131-TG4.1] Ir100a[CR02131-TG4.1-X]	TI{CRIMIC.TG4.1}CG42233[CR02131-TG4.1]
FBti0214968	FBti0214968	glec	TI{CRIMIC.TG4.1}	-1	-	92299 y[1] w[*]; TI{CRIMIC.TG4.1}glec[CR02140-TG4.1]	TI{CRIMIC.TG4.1}glec[CR02140-TG4.1]
FBti0214969	FBti0214969	B52	TI{CRIMIC.TG4.2}	1	-	-	TI{CRIMIC.TG4.2}B52[CR02189-TG4.2]
FBti0214970	FBti0214970	elg1	TI{CRIMIC.TG4.2}	1	-	92301 y[1] w[*]; TI{CRIMIC.TG4.2}elg1[CR92251-TG4.2]	TI{CRIMIC.TG4.2}elg1[CR92251-TG4.2]
FBti0216164	FBti0216164	Sema2a	TI{CRIMIC.TG4.1}	1	-	-	TI{CRIMIC.TG4.1}Sema2a[CR01025-TG4.1]
FBti0216166	FBti0216166	CG3529	TI{CRIMIC.TG4.1}	1	-	93382 y[1] w[*]; TI{CRIMIC.TG4.1}CG3529[CR01736-TG4.1]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}CG3529[CR01736-TG4.1]
FBti0216167	FBti0216167	ArfGAP3	TI{CRIMIC.TG4.0}	-1	-	93383 y[1] w[*]; TI{CRIMIC.TG4.0}ArfGAP3[CR01771-TG4.0]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.0}ArfGAP3[CR01771-TG4.0]
FBti0216168	FBti0216168	CG3408	TI{CRIMIC.TG4.0}	-1	-	92655 y[1] w[*]; TI{CRIMIC.TG4.0}CG3408[CR01772-TG4.0]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.0}CG3408[CR01772-TG4.0]
FBti0216169	FBti0216169	ghi	TI{CRIMIC.TG4.1}	1	-	92656 y[1] w[*]; TI{CRIMIC.TG4.1}ghi[CR01805-TG4.1]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}ghi[CR01805-TG4.1]
FBti0216170	FBti0216170	CG11353	TI{CRIMIC.TG4.1}	1	-	92657 y[1] w[*]; TI{CRIMIC.TG4.1}CG11353[CR01811-TG4.1]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}CG11353[CR01811-TG4.1]
FBti0216171	FBti0216171	CG31368 <newline> mthl5	TI{CRIMIC.TG4.1}	-1	-	92658 y[1] w[*]; TI{CRIMIC.TG4.1}mthl5[CR02149-TG4.1] CG31368[CR02149-TG4.1-X]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}mthl5[CR02149-TG4.1]
FBti0216172	FBti0216172	pasha	TI{CRIMIC.TG4.1}	1	-	-	TI{CRIMIC.TG4.1}pasha[CR02153-TG4.1]
FBti0216173	FBti0216173	CG31674	TI{CRIMIC.TG4.1}	1	-	92662 y[1] w[*]; TI{CRIMIC.TG4.1}CG31674[CR02404-TG4.1]	TI{CRIMIC.TG4.1}CG31674[CR02404-TG4.1]
FBti0216174	FBti0216174	ey	TI{CRIMIC.TG4.1}	1	-	92659 y[1] w[*]; TI{CRIMIC.TG4.1}ey[CR02257-TG4.1]/In(4)ci[D], ci[D] pan[ciD]	TI{CRIMIC.TG4.1}ey[CR02257-TG4.1]
FBti0216175	FBti0216175	Gr39b	TI{CRIMIC.TG4.0}	-1	-	92660 y[1] w[*]; TI{CRIMIC.TG4.0}Gr39b[CR02296-TG4.0]	TI{CRIMIC.TG4.0}Gr39b[CR02296-TG4.0]
FBti0216177	FBti0216177	aub	TI{CRIMIC.TG4.1}	-1	-	92663 y[1] w[*]; TI{CRIMIC.TG4.1}aub[CR02423-TG4.1]/SM6a	TI{CRIMIC.TG4.1}aub[CR02423-TG4.1]
FBti0216178	FBti0216178	Idgf6 <newline> Pgant9	TI{CRIMIC.TG4.1}	1	-	92664 y[1] w[*]; TI{CRIMIC.TG4.1}Idgf6[CR02424-TG4.1] Pgant9[CR02424-TG4.1-X]/SM6a	TI{CRIMIC.TG4.1}Idgf6[CR02424-TG4.1]
FBti0216179	FBti0216179	Argl	TI{CRIMIC.TG4.1}	-1	-	93384 y[1] w[*]; TI{CRIMIC.TG4.1}Argl[CR02434-TG4.1]/SM6a	TI{CRIMIC.TG4.1}Argl[CR02434-TG4.1]
FBti0216180	FBti0216180	Mov10	TI{CRIMIC.TG4.1}	1	-	92665 y[1] w[*]; TI{CRIMIC.TG4.1}Mov10[CR02438-TG4.1]	TI{CRIMIC.TG4.1}Mov10[CR02438-TG4.1]
FBti0216181	FBti0216181	CG33296	TI{CRIMIC.TG4.1}	-1	-	92666 y[1] w[*]; TI{CRIMIC.TG4.1}CG33296[CR02443-TG4.1]	TI{CRIMIC.TG4.1}CG33296[CR02443-TG4.1]
FBti0216182	FBti0216182	spict	TI{CRIMIC.TG4.1}	1	-	92667 y[1] w[*]; TI{CRIMIC.TG4.1}spict[CR02444-TG4.1]/SM6a	TI{CRIMIC.TG4.1}spict[CR02444-TG4.1]
FBti0216183	FBti0216183	Idgf3	TI{CRIMIC.TG4.1}	1	-	92668 y[1] w[*]; TI{CRIMIC.TG4.1}Idgf3[CR02445-TG4.1]	TI{CRIMIC.TG4.1}Idgf3[CR02445-TG4.1]
FBti0216184	FBti0216184	hoe2	TI{CRIMIC.TG4.1}	-1	-	92669 y[1] w[*]; TI{CRIMIC.TG4.1}hoe2[CR02448-TG4.1]	TI{CRIMIC.TG4.1}hoe2[CR02448-TG4.1]
FBti0216185	FBti0216185	CG12910	TI{CRIMIC.TG4.1}	1	-	92670 y[1] w[*]; TI{CRIMIC.TG4.1}CG12910[CR02451-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG12910[CR02451-TG4.1]
FBti0216186	FBti0216186	CG17549	TI{CRIMIC.TG4.1}	-1	-	92671 y[1] w[*]; TI{CRIMIC.TG4.1}CG17549[CR02452-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG17549[CR02452-TG4.1]
FBti0216187	FBti0216187	CG42319	TI{CRIMIC.TG4.1}	1	-	92672 y[1] w[*]; TI{CRIMIC.TG4.1}CG42319[CR02454-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG42319[CR02454-TG4.1]
FBti0216188	FBti0216188	C1GalTA	TI{CRIMIC.TG4.1}	-1	-	92673 y[1] w[*]; TI{CRIMIC.TG4.1}C1GalTA[CR02455-TG4.1]/SM6a	TI{CRIMIC.TG4.1}C1GalTA[CR02455-TG4.1]
FBti0216189	FBti0216189	CG31784	TI{CRIMIC.TG4.1}	-1	-	92674 y[1] w[*]; TI{CRIMIC.TG4.1}CG31784[CR02458-TG4.1]	TI{CRIMIC.TG4.1}CG31784[CR02458-TG4.1]
FBti0216190	FBti0216190	CG30371	TI{CRIMIC.TG4.1}	-1	-	92675 y[1] w[*]; TI{CRIMIC.TG4.1}CG30371[CR02459-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG30371[CR02459-TG4.1]
FBti0216191	FBti0216191	CG43244	TI{CRIMIC.TG4.1}	-1	-	92676 y[1] w[*]; TI{CRIMIC.TG4.1}CG43244[CR02464-TG4.1]	TI{CRIMIC.TG4.1}CG43244[CR02464-TG4.1]
FBti0216192	FBti0216192	CG30172	TI{CRIMIC.TG4.1}	-1	-	92677 y[1] w[*]; TI{CRIMIC.TG4.1}CG30172[CR02476-TG4.1]	TI{CRIMIC.TG4.1}CG30172[CR02476-TG4.1]
FBti0216193	FBti0216193	Myd88	TI{CRIMIC.TG4.1}	-1	-	92678 y[1] w[*]; TI{CRIMIC.TG4.1}Myd88[CR02479-TG4.1]	TI{CRIMIC.TG4.1}Myd88[CR02479-TG4.1]
FBti0216194	FBti0216194	CG8008	TI{CRIMIC.TG4.1}	-1	-	92679 y[1] w[*]; TI{CRIMIC.TG4.1}CG8008[CR02485-TG4.1]	TI{CRIMIC.TG4.1}CG8008[CR02485-TG4.1]
FBti0216195	FBti0216195	stc	TI{CRIMIC.TG4.2}	1	-	92680 y[1] w[*]; TI{CRIMIC.TG4.2}stc[CR02488-TG4.2]	TI{CRIMIC.TG4.2}stc[CR02488-TG4.2]
FBti0216196	FBti0216196	Tep1	TI{CRIMIC.TG4.2}	-1	-	92681 y[1] w[*]; TI{CRIMIC.TG4.2}Tep1[CR02497-TG4.2]	TI{CRIMIC.TG4.2}Tep1[CR02497-TG4.2]
FBti0216197	FBti0216197	CG31741	TI{CRIMIC.TG4.2}	1	-	92682 y[1] w[*]; TI{CRIMIC.TG4.2}CG31741[CR02500-TG4.2]	TI{CRIMIC.TG4.2}CG31741[CR02500-TG4.2]
FBti0216198	FBti0216198	scat	TI{CRIMIC.TG4.2}	1	-	92683 y[1] w[*]; TI{CRIMIC.TG4.2}scat[CR02511-TG4.2]/SM6a	TI{CRIMIC.TG4.2}scat[CR02511-TG4.2]
FBti0216199	FBti0216199	Madm	TI{CRIMIC.TG4.0}	1	-	92684 y[1] w[*]; TI{CRIMIC.TG4.0}Madm[CR02523-TG4.0]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.0}Madm[CR02523-TG4.0]
FBti0216200	FBti0216200	Dop1R2	TI{CRIMIC.TG4.0}	-1	-	92685 y[1] w[*]; TI{CRIMIC.TG4.0}Dop1R2[CR02529-TG4.0]	TI{CRIMIC.TG4.0}Dop1R2[CR02529-TG4.0]
FBti0216201	FBti0216201	Lip3	TI{CRIMIC.TG4.0}	-1	-	92686 y[1] w[*]; TI{CRIMIC.TG4.0}Lip3[CR70009-TG4.0]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.0}Lip3[CR70009-TG4.0]
FBti0216202	FBti0216202	tau	TI{CRIMIC.TG4.0}	-1	-	92687 y[1] w[*]; TI{CRIMIC.TG4.0}tau[CR70012-TG4.0]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.0}tau[CR70012-TG4.0]
FBti0216203	FBti0216203	CtsB	TI{CRIMIC.TG4.0}	-1	-	92688 y[1] w[*]; TI{CRIMIC.TG4.0}CtsB[CR70028-TG4.0]/FM7h	TI{CRIMIC.TG4.0}CtsB[CR70028-TG4.0]
FBti0216204	FBti0216204	Ppt1	TI{CRIMIC.TG4.2}	-1	-	92689 y[1] w[*]; TI{CRIMIC.TG4.2}Ppt1[CR70032-TG4.2]	TI{CRIMIC.TG4.2}Ppt1[CR70032-TG4.2]
FBti0216205	FBti0216205	prt	TI{CRIMIC.TG4.1}	-1	-	92690 y[1] w[*]; TI{CRIMIC.TG4.1}prt[CR70033-TG4.1]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}prt[CR70033-TG4.1]
FBti0216206	FBti0216206	Tob	TI{CRIMIC.TG4.0}	-1	-	92691 y[1] w[*]; TI{CRIMIC.TG4.0}Tob[CR70035-TG4.0]/FM7h	TI{CRIMIC.TG4.0}Tob[CR70035-TG4.0]
FBti0216207	FBti0216207	anne	TI{CRIMIC.TG4.1}	1	-	-	TI{CRIMIC.TG4.1}anne[CR70036-TG4.1]
FBti0216208	FBti0216208	aux	TI{CRIMIC.TG4.1}	1	-	92693 y[1] w[*]; TI{CRIMIC.TG4.1}aux[CR70037-TG4.1]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}aux[CR70037-TG4.1]
FBti0216209	FBti0216209	CG16935	TI{CRIMIC.TG4.1}	-1	-	92694 y[1] w[*]; TI{CRIMIC.TG4.1}CG16935[CR70041-TG4.1]/SM6a	TI{CRIMIC.TG4.1}CG16935[CR70041-TG4.1]
FBti0216211	FBti0216211	CG3226	TI{CRIMIC.TG4.2}	-1	-	92697 y[1] w[*]; TI{CRIMIC.TG4.2}CG3226[CR70071-TG4.2]	TI{CRIMIC.TG4.2}CG3226[CR70071-TG4.2]
FBti0216212	FBti0216212	mim	TI{CRIMIC.TG4.0}	-1	-	92698 y[1] w[*]; TI{CRIMIC.TG4.0}mim[CR70074-TG4.0]/SM6a	TI{CRIMIC.TG4.0}mim[CR70074-TG4.0]
FBti0216213	FBti0216213	GLS	TI{CRIMIC.TG4.2}	-1	-	92699 y[1] w[*]; TI{CRIMIC.TG4.2}GLS[CR70077-TG4.2]	TI{CRIMIC.TG4.2}GLS[CR70077-TG4.2]
FBti0216214	FBti0216214	Csp	TI{CRIMIC.TG4.2}	1	-	92700 y[1] w[*]; TI{CRIMIC.TG4.2}Csp[CR70088-TG4.2]	TI{CRIMIC.TG4.2}Csp[CR70088-TG4.2]
FBti0216215	FBti0216215	CDase	TI{CRIMIC.TG4.0}	1	-	92701 y[1] w[*]; TI{CRIMIC.TG4.0}CDase[CR70089-TG4.0]	TI{CRIMIC.TG4.0}CDase[CR70089-TG4.0]
FBti0216216	FBti0216216	lace	TI{CRIMIC.TG4.0}	1	-	92702 y[1] w[*]; TI{CRIMIC.TG4.0}lace[CR70094-TG4.0]/SM6a	TI{CRIMIC.TG4.0}lace[CR70094-TG4.0]
FBti0216217	FBti0216217	Pex23	TI{CRIMIC.TG4.2}	-1	-	92703 y[1] w[*]; TI{CRIMIC.TG4.2}Pex23[CR70095-TG4.2]	TI{CRIMIC.TG4.2}Pex23[CR70095-TG4.2]
FBti0216218	FBti0216218	fwe	TI{CRIMIC.TG4.1}	-1	-	92704 y[1] w[*]; TI{CRIMIC.TG4.1}fwe[CR70097-TG4.1]	TI{CRIMIC.TG4.1}fwe[CR70097-TG4.1]
FBti0216219	FBti0216219	salr	TI{CRIMIC.TG4.0}	1	-	92705 y[1] w[*]; TI{CRIMIC.TG4.0}salr[CR70098-TG4.0]	TI{CRIMIC.TG4.0}salr[CR70098-TG4.0]
FBti0216220	FBti0216220	CG15528 <newline> asRNA:CR44046	TI{CRIMIC.TG4.2}	-1	-	92706 y[1] w[*]; TI{CRIMIC.TG4.2}CG15528[CR70099-TG4.2] asRNA:CR44046[CR70099-TG4.2-X]	TI{CRIMIC.TG4.2}CG15528[CR70099-TG4.2]
FBti0216221	FBti0216221	dmrt99B	TI{CRIMIC.TG4.0}	1	-	92707 y[1] w[*]; TI{CRIMIC.TG4.0}dmrt99B[CR70107-TG4.0]	TI{CRIMIC.TG4.0}dmrt99B[CR70107-TG4.0]
FBti0216223	FBti0216223	SREBP	TI{CRIMIC.TG4.0}	1	-	92709 y[1] w[*]; TI{CRIMIC.TG4.0}SREBP[CR70110-TG4.0]	TI{CRIMIC.TG4.0}SREBP[CR70110-TG4.0]
FBti0216224	FBti0216224	RhoGAP68F	TI{CRIMIC.TG4.1}	1	-	93381 y[1] w[*]; TI{CRIMIC.TG4.1}RhoGAP68F[CR70114-TG4.1]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}RhoGAP68F[CR70114-TG4.1]
FBti0216225	FBti0216225	ifc	TI{CRIMIC.TG4.2}	1	-	92710 y[1] w[*]; TI{CRIMIC.TG4.2}ifc[CR70115-TG4.2]/SM6a	TI{CRIMIC.TG4.2}ifc[CR70115-TG4.2]
FBti0216226	FBti0216226	KrT95D	TI{CRIMIC.TG4.0}	-1	-	92711 y[1] w[*]; TI{CRIMIC.TG4.0}KrT95D[CR70118-TG4.0]	TI{CRIMIC.TG4.0}KrT95D[CR70118-TG4.0]
FBti0216227	FBti0216227	Mfe2 <newline> kat80	TI{CRIMIC.TG4.1}	1	-	92712 y[1] w[*]; TI{CRIMIC.TG4.1}Mfe2[CR70121-TG4.1] kat80[CR70121-TG4.1-X]/FM7h	TI{CRIMIC.TG4.1}Mfe2[CR70121-TG4.1]
FBti0216228	FBti0216228	Vps13	TI{CRIMIC.TG4.1}	1	-	92713 y[1] w[*]; TI{CRIMIC.TG4.1}Vps13[CR70122-TG4.1]/SM6a	TI{CRIMIC.TG4.1}Vps13[CR70122-TG4.1]
FBti0216229	FBti0216229	srl	TI{CRIMIC.TG4.2}	-1	-	92715 y[1] w[*]; TI{CRIMIC.TG4.2}srl[CR70135-TG4.2]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.2}srl[CR70135-TG4.2]
FBti0216230	FBti0216230	Root	TI{CRIMIC.TG4.0}	1	-	92716 y[1] w[*]; TI{CRIMIC.TG4.0}Root[CR70136-TG4.0]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.0}Root[CR70136-TG4.0]
FBti0216232	FBti0216232	cnn	TI{CRIMIC.TG4.1}	-1	-	92718 y[1] w[*]; TI{CRIMIC.TG4.1}cnn[CR70140-TG4.1]/SM6a	TI{CRIMIC.TG4.1}cnn[CR70140-TG4.1]
FBti0216233	FBti0216233	Adk2	TI{CRIMIC.TG4.0}	-1	-	-	TI{CRIMIC.TG4.0}Adk2[CR70144-TG4.0]
FBti0216234	FBti0216234	CG8199	TI{CRIMIC.TG4.2}	1	-	92719 y[1] w[*]; TI{CRIMIC.TG4.2}CG8199[CR70145-TG4.2]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.2}CG8199[CR70145-TG4.2]
FBti0216235	FBti0216235	CG14736	TI{CRIMIC.TG4.1}	1	-	92721 y[1] w[*]; TI{CRIMIC.TG4.1}CG14736[CR70157-TG4.1]	TI{CRIMIC.TG4.1}CG14736[CR70157-TG4.1]
FBti0216236	FBti0216236	CG4612	TI{CRIMIC.TG4.0}	-1	-	92722 y[1] w[*]; TI{CRIMIC.TG4.0}CG4612[CR70162-TG4.0]/SM6a	TI{CRIMIC.TG4.0}CG4612[CR70162-TG4.0]
FBti0216237	FBti0216237	rhea	TI{CRIMIC.TG4.0}	1	-	92723 y[1] w[*]; TI{CRIMIC.TG4.0}rhea[CR70167-TG4.0]	TI{CRIMIC.TG4.0}rhea[CR70167-TG4.0]
FBti0216238	FBti0216238	LKRSDH	TI{CRIMIC.TG4.0}	-1	-	92724 y[1] w[*]; TI{CRIMIC.TG4.0}LKRSDH[CR70173-TG4.0]/SM6a	TI{CRIMIC.TG4.0}LKRSDH[CR70173-TG4.0]
FBti0216239	FBti0216239	eIF2A	TI{CRIMIC.TG4.1}	1	-	92725 y[1] w[*]; TI{CRIMIC.TG4.1}eIF2A[CR70174-TG4.1]	TI{CRIMIC.TG4.1}eIF2A[CR70174-TG4.1]
FBti0216420	FBti0216420	CG33090	TI{CRIMIC.TG4.2}	1	-	92714 y[1] w[*]; TI{CRIMIC.TG4.2}CG33090[CR70127-TG4.2]	TI{CRIMIC.TG4.2}CG33090[CR70127-TG4.2]
